Title,PromptURL,Description,Category,Level,PromptTags,Updated
Create Free Website Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/create_free_website_guide.md,Erstellen Sie einen detaillierten Leitfaden zur Erstellung einer kostenlosen Website. Fügen Sie die folgenden Unteraufgaben in Ihre Antwort ein:,AI 4 FREE EDUCATION,Einsteiger,"Content, Template, Finance, SOP",2025-12-24
Create Guidance,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_guidance.md,"Bitte beschreibe im Detail, wobei du Hilfe benötigst. Gib relevanten Kontext oder spezifische Punkte an, die du ansprechen möchtest. Hier sind einige Beispiele:",AI 4 FREE EDUCATION,Einsteiger,Safety,2025-12-24
Create Guidance,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/create_guidance.md,"Bitte beschreibe im Detail, wobei du Hilfe benötigst. Gib relevanten Kontext oder spezifische Punkte an, die du ansprechen möchtest. Hier sind einige Beispiele:",AI 4 FREE EDUCATION,Einsteiger,Safety,2025-12-24
Create Health Wellness Pitch Deck,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_health_wellness_pitch_deck.md,"Erstelle ein umfassendes Pitch Deck zur Kapitalbeschaffung für ein Gesundheits- und Wellnessunternehmen. Stelle sicher, dass das Pitch Deck die folgenden Schlüsselaspekte...",AI 4 WORK,Experte,"Adoption, Analyse, Finance, Strategie",2025-12-24
Create Health Wellness Pitch Deck,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_health_wellness_pitch_deck.md,"Erstelle ein umfassendes Pitch Deck zur Kapitalbeschaffung für ein Gesundheits- und Wellnessunternehmen. Stelle sicher, dass das Pitch Deck die folgenden Schlüsselaspekte...",AI 4 WORK,Experte,"Adoption, Analyse, Finance, Strategie",2025-12-24
Create Hr Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_hr_prompts.md,"Erstellen Sie Prompts, die Schlüsselbereiche im Personalwesen ansprechen. Das Ziel ist es, umfassende Einblicke und Strategien für jede Subdisziplin bereitzustellen....",AI 4 WORK,Profi,"Prozesse, Strategie",2025-12-24
Create Hr Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_hr_prompts.md,"Erstellen Sie Prompts, die Schlüsselbereiche im Personalwesen ansprechen. Das Ziel ist es, umfassende Einblicke und Strategien für jede Subdisziplin bereitzustellen....",AI 4 WORK,Profi,"Prozesse, Strategie",2025-12-24
Create Humanized Responses,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_humanized_responses.md,,AI 4 WORK,Profi,,2025-12-24
Create Humanized Responses,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_humanized_responses.md,,AI 4 WORK,Profi,,2025-12-24
Create Idea Compass,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_idea_compass.md,"Erstelle eine Idee, die über mehrere Kategorien hinweg angewendet werden kann, einschließlich Wirtschaft, Technologie, Hintergrund, Natur, Kultur & Religion, Industrie, soziale...",AI 4 RETAIL,Profi,Retail,2025-12-24
Create Idea Compass,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/create_idea_compass.md,"Erstelle eine Idee, die über mehrere Kategorien hinweg angewendet werden kann, einschließlich Wirtschaft, Technologie, Hintergrund, Natur, Kultur & Religion, Industrie, soziale...",AI 4 RETAIL,Profi,Retail,2025-12-24
Create Infographic Content,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_infographic_content.md,"Aufgabe 1: Hinzufügen von Inline-Zitaten zu Blog-Artikeln - Ich habe bereits erstellte Blog-Artikel. - Ich habe eine Liste von Referenzen, die für die Artikel verwendet wurden....",AI 4 WORK,Profi,Content,2025-12-24
Create Infographic Content,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_infographic_content.md,"Aufgabe 1: Hinzufügen von Inline-Zitaten zu Blog-Artikeln - Ich habe bereits erstellte Blog-Artikel. - Ich habe eine Liste von Referenzen, die für die Artikel verwendet wurden....",AI 4 WORK,Profi,Content,2025-12-24
Create Instagram Bio,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_instagram_bio.md,"Erstelle eine Instagram-Bio mit maximal 150 Zeichen, verteilt auf 4 visuell saubere und lesbare Zeilen. Die Bio sollte:",AI 4 WORK,Einsteiger,,2025-12-24
Create Instagram Bio,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_instagram_bio.md,"Erstelle eine Instagram-Bio mit maximal 150 Zeichen, verteilt auf 4 visuell saubere und lesbare Zeilen. Die Bio sollte:",AI 4 WORK,Einsteiger,,2025-12-24
Create Instagram Content,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_instagram_content.md,"Erstelle 30 Tage Inhalte für Instagram, zugeschnitten auf vielbeschäftigte Berufstätige, die Perimenopause/Menopause erleben, mit dem Ziel, ihre Schmerzpunkte anzusprechen und...",AI 4 WORK,Profi,Content,2025-12-24
Create Instagram Content,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_instagram_content.md,"Erstelle 30 Tage Inhalte für Instagram, zugeschnitten auf vielbeschäftigte Berufstätige, die Perimenopause/Menopause erleben, mit dem Ziel, ihre Schmerzpunkte anzusprechen und...",AI 4 WORK,Profi,Content,2025-12-24
Create Investigation Visualization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_investigation_visualization.md,Ich habe eine Excel-Datei mit Daten zu Alter und kognitiven Funktionswerten. Ich brauche deine Hilfe bei der Erstellung der bestmöglichen Visualisierungen zur Analyse von...,AI 4 WORK,Profi,Analyse,2025-12-24
Create Investigation Visualization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_investigation_visualization.md,Ich habe eine Excel-Datei mit Daten zu Alter und kognitiven Funktionswerten. Ich brauche deine Hilfe bei der Erstellung der bestmöglichen Visualisierungen zur Analyse von...,AI 4 WORK,Profi,Analyse,2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Create%20Investment%20Plan.md,"Erstelle einen Investitionsplan zum Aufbau eines diversifizierten Portfolios, das Dividendenaktien, Investitionen bei Fidelity und hochverzinsliche Sparkonten umfasst....",AI 4 WEALTH,Profi,"Wealth, Analyse, Finance, SOP, Strategie",2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Create%20Investment%20Plan.md,"Create an investment plan for building a diversified portfolio that includes dividend stocks, investments with Fidelity, and high-yield savings accounts. Consider the following...",AI 4 WEALTH,Profi,"Wealth, Analyse, Strategie",2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_wealth/Create%20Investment%20Plan.md,"Erstelle einen Investitionsplan zum Aufbau eines diversifizierten Portfolios, das Dividendenaktien, Investitionen bei Fidelity und hochverzinsliche Sparkonten umfasst....",AI 4 WEALTH,Profi,"Wealth, Analyse, Finance, SOP, Strategie",2025-12-24
Create Investment Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_investment_strategy.md,"Erstellen Sie einen umfassenden Investmentstrategie-Prompt für einen Benutzer, der den S&P 500 (SPY) mit einem anfänglichen Kapital von $5.000 in seinem Robinhood-Konto...",AI 4 WEALTH,Einsteiger,"Training, Wealth, Strategie",2025-12-24
Create Investment Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_wealth/create_investment_strategy.md,"Erstellen Sie einen umfassenden Investmentstrategie-Prompt für einen Benutzer, der den S&P 500 (SPY) mit einem anfänglichen Kapital von $5.000 in seinem Robinhood-Konto...",AI 4 WEALTH,Einsteiger,"Training, Wealth, Strategie",2025-12-24
Create Job Description Senior Graphic Designer,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/create_job_description_senior_graphic_designer.md,Erstellen Sie eine umfassende Stellenbeschreibung für einen Senior Graphic Designer mit den folgenden Spezifikationen:,AI 4 WORK,Profi,"Script, Strategie",2025-12-24
