Title,PromptURL,Description,Category,Level,PromptTags,Updated
Start Ai Agency Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/start_ai_agency_guide.md,Ich möchte eine Geschäftsidee für eine KI-Agentur entwickeln. Ich bin neu im Bereich KI und Unternehmertum und benötige Anleitung bei der Entwicklung eines klaren und...,AI 4 WORK,Einsteiger,"Automation, Content",2025-12-24
Start Ai Agency Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/start_ai_agency_guide.md,Ich möchte eine Geschäftsidee für eine KI-Agentur entwickeln. Ich bin neu im Bereich KI und Unternehmertum und benötige Anleitung bei der Entwicklung eines klaren und...,AI 4 WORK,Einsteiger,"Automation, Content",2025-12-24
Start Company Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/start_company_guide.md,"Erstelle einen umfassenden Schritt-für-Schritt-Leitfaden, wie man eine Unternehmensidee von Grund auf startet. Füge detaillierte Anweisungen und Ratschläge hinzu, die die...",AI 4 FREE EDUCATION,Profi,"Research, Analyse, Finance, SOP, Strategie",2025-12-24
Start Company Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/start_company_guide.md,"Erstelle einen umfassenden Schritt-für-Schritt-Leitfaden, wie man eine Unternehmensidee von Grund auf startet. Füge detaillierte Anweisungen und Ratschläge hinzu, die die...",AI 4 FREE EDUCATION,Profi,"Research, Analyse, Finance, SOP, Strategie",2025-12-24
Start Tutoring Company,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/start_tutoring_company.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,Einsteiger,"Research, Finance, Strategie",2025-12-24
Start Tutoring Company,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/start_tutoring_company.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,Einsteiger,"Research, Finance, Strategie",2025-12-24
Starting Virtual Assistant Business,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/starting_virtual_assistant_business.md,"Erstellen Sie einen umfassenden Leitfaden für den Start eines virtuellen Assistenten-Geschäfts, zugeschnitten auf jemanden mit folgendem Hintergrund und Bedürfnissen:",AI 4 WORK,Experte,"Training, Content, Retail, Finance, Strategie",2025-12-24
Starting Virtual Assistant Business,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/starting_virtual_assistant_business.md,"Erstellen Sie einen umfassenden Leitfaden für den Start eines virtuellen Assistenten-Geschäfts, zugeschnitten auf jemanden mit folgendem Hintergrund und Bedürfnissen:",AI 4 WORK,Experte,"Training, Content, Retail, Finance, Strategie",2025-12-24
Startup Costs Assessment,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/startup_costs_assessment.md,"""Stellen Sie mir klärende Fragen, bis Sie zu 95 % sicher sind, dass Sie die Aufgabe erfolgreich erledigen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,Profi,"Training, Finance",2025-12-24
Startup Costs Assessment,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/startup_costs_assessment.md,"""Stellen Sie mir klärende Fragen, bis Sie zu 95 % sicher sind, dass Sie die Aufgabe erfolgreich erledigen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,Profi,"Training, Finance",2025-12-24
Startups Guidance,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/startups_guidance.md,"""Ich benötige Unterstützung bei den folgenden Aufgaben, um mein Unternehmen zu gründen und zu erweitern:",AI 4 WORK,Profi,"Prozesse, Strategie",2025-12-24
Startups Guidance,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/startups_guidance.md,"""Ich benötige Unterstützung bei den folgenden Aufgaben, um mein Unternehmen zu gründen und zu erweitern:",AI 4 WORK,Profi,"Prozesse, Strategie",2025-12-24
Statement Of Assets And Liabilities Presentation,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/statement_of_assets_and_liabilities_presentation.md,"Erstellen Sie eine detaillierte und informative Präsentation zum Thema ""Vermögens- und Schuldenaufstellung"". Die Präsentation sollte Folgendes umfassen:",AI 4 WEALTH,Profi,"Decision, Wealth, Adoption, Analyse, Finance",2025-12-24
Statement Of Assets And Liabilities Presentation,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_wealth/statement_of_assets_and_liabilities_presentation.md,"Erstellen Sie eine detaillierte und informative Präsentation zum Thema ""Vermögens- und Schuldenaufstellung"". Die Präsentation sollte Folgendes umfassen:",AI 4 WEALTH,Profi,"Decision, Wealth, Adoption, Analyse, Finance",2025-12-24
Statistical Modeling Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/statistical_modeling_guide.md,"Erstelle einen umfassenden Leitfaden zum Erlernen statistischer Modellierung mit Beispielen, der folgende Komponenten behandelt:",AI 4 FREE EDUCATION,Einsteiger,"Training, Adoption, Analyse",2025-12-24
Statistical Modeling Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/statistical_modeling_guide.md,"Erstelle einen umfassenden Leitfaden zum Erlernen statistischer Modellierung mit Beispielen, der folgende Komponenten behandelt:",AI 4 FREE EDUCATION,Einsteiger,"Training, Adoption, Analyse",2025-12-24
Stock And Options Trading Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Stock%20And%20Options%20Trading%20Guide.md,Erstellen Sie einen umfassenden Leitfaden zur Suche nach profitablen Aktien und zur effektiven Nutzung des Optionshandels:,AI 4 WEALTH,Experte,"Training, Prozesse, Wealth, Reporting, Adoption",2025-12-24
Stock And Options Trading Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Stock%20And%20Options%20Trading%20Guide.md,Create a comprehensive guide on how to search for profitable stocks and utilize options trading effectively:,AI 4 WEALTH,Einsteiger,"Training, Prozesse, Wealth, Research, Analyse",2025-12-24
