Title,PromptURL,Description,Category,Level,PromptTags,Updated
Brand Content Development,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/brand_content_development.md,"Ich benötige deine Hilfe, mehrere Aufgaben im Zusammenhang mit Markenanalyse und Inhaltserstellung aufzuschlüsseln und zu erledigen, wobei die Ausrichtung auf die...",AI 4 WORK,Experte,"Decision, Content, Template, Retail, Analyse",2025-12-24
Brandingguide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/BrandingGuide.md,Erstelle einen umfassenden Leitfaden zur Definition einer neuen Unternehmensmarke und Erstellung eines kohärenten Marken-Kits. Füge detaillierte Beschreibungen und Beispiele...,AI 4 RETAIL,Experte,"Content, Retail",2025-12-24
Brandingguide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/BrandingGuide.md,Create a comprehensive guide for defining a new business brand and creating a cohesive brand kit. Include detailed descriptions and examples for the following components:,AI 4 RETAIL,Experte,"Content, Retail, Script",2025-12-24
Brandingguide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_unk/BrandingGuide.md,Erstelle einen comprehensive Leitfaden for defining a new business brand and creating a cohesive brand kit. Füge ein detailed descriptions and Beispiele for the following...,AI 4 RETAIL,Experte,"Content, Retail, Script",2025-12-24
Brandingguide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/BrandingGuide.md,Erstelle einen umfassenden Leitfaden zur Definition einer neuen Unternehmensmarke und Erstellung eines kohärenten Marken-Kits. Füge detaillierte Beschreibungen und Beispiele...,AI 4 RETAIL,Experte,"Content, Retail",2025-12-24
Brandreputationstrategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/BrandReputationStrategy.md,"Erstelle einen hochwertigen ChatGPT-Prompt, der Folgendes behandelt:",AI 4 WORK,Experte,Strategie,2025-12-24
Brandreputationstrategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/BrandReputationStrategy.md,Create a high-quality ChatGPT prompt that addresses the following:,AI 4 WORK,Profi,Strategie,2025-12-24
Brandreputationstrategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/BrandReputationStrategy.md,"Erstelle einen hochwertigen ChatGPT-Prompt, der Folgendes behandelt:",AI 4 WORK,Experte,Strategie,2025-12-24
British English Learning,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/british_english_learning.md,"Hilf mir, meine britische Rechtschreibung und Grammatik zu verbessern. Ich bin ein Schüler mit Legasthenie und benötige Techniken und Übungen, die meine Lernherausforderungen...",AI 4 WORK,Einsteiger,"Prozesse, Adoption, Strategie",2025-12-24
British English Learning,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/british_english_learning.md,"Hilf mir, meine britische Rechtschreibung und Grammatik zu verbessern. Ich bin ein Schüler mit Legasthenie und benötige Techniken und Übungen, die meine Lernherausforderungen...",AI 4 WORK,Einsteiger,"Prozesse, Adoption, Strategie",2025-12-24
Budgeting For Savings And Investments,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/budgeting_for_savings_and_investments.md,Hier ist ein hochwertiger ChatGPT-Prompt basierend auf der gegebenen Anfrage:,AI 4 WEALTH,Profi,"Wealth, Finance",2025-12-24
