Title,PromptURL,Description,Category,Level,PromptTags,Updated
Developing Transport App,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/developing_transport_app.md,"Erstelle einen detaillierten Plan für die Entwicklung einer benutzerfreundlichen Anwendung zum Transport von Gütern zwischen Ländern, speziell zwischen Simbabwe und Südafrika....",AI 4 WORK,Profi,"Safety, Strategie",2025-12-24
Dialogue Optimization For Screenplays,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/dialogue_optimization_for_screenplays.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 ENABLEMENT,Profi,,2025-12-24
Dialogue Optimization For Screenplays,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/dialogue_optimization_for_screenplays.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 ENABLEMENT,Profi,,2025-12-24
Dietary Supplements Regulation Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/dietary_supplements_regulation_overview.md,"Erkläre die regulatorische und wissenschaftliche Landschaft hinsichtlich des Verkaufs und der Regulierung von Nahrungsergänzungsmitteln. Stelle sicher, dass deine Antwort...",AI 4 ENABLEMENT,Einsteiger,"Retail, Safety",2025-12-24
Dietary Supplements Regulation Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/dietary_supplements_regulation_overview.md,"Erkläre die regulatorische und wissenschaftliche Landschaft hinsichtlich des Verkaufs und der Regulierung von Nahrungsergänzungsmitteln. Stelle sicher, dass deine Antwort...",AI 4 ENABLEMENT,Einsteiger,"Retail, Safety",2025-12-24
Digital Cognitive Assessment Tool Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_cognitive_assessment_tool_description.md,"Verwende die Informationen, die ich über meinen Förderantrag und das digitale kognitive Bewertungstool bereitgestellt habe, um eine überzeugende, ansprechende und kommerziell...",AI 4 RETAIL,Profi,"Retail, Script, Stakeholder, Strategie",2025-12-24
Digital Cognitive Assessment Tool Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/digital_cognitive_assessment_tool_description.md,"Verwende die Informationen, die ich über meinen Förderantrag und das digitale kognitive Bewertungstool bereitgestellt habe, um eine überzeugende, ansprechende und kommerziell...",AI 4 RETAIL,Profi,"Retail, Script, Stakeholder, Strategie",2025-12-24
Digital Marketing Coaching Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_marketing_coaching_guide.md,"Erstelle einen umfassenden Leitfaden für neue Coaches auf E-Learning-Plattformen für digitales Marketing, der darauf abzielt, neuen digitalen Vermarktern zu helfen....",AI 4 WORK,Einsteiger,"Training, Content, Adoption, Analyse, Strategie",2025-12-24
Digital Marketing Coaching Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/digital_marketing_coaching_guide.md,"Erstelle einen umfassenden Leitfaden für neue Coaches auf E-Learning-Plattformen für digitales Marketing, der darauf abzielt, neuen digitalen Vermarktern zu helfen....",AI 4 WORK,Einsteiger,"Training, Content, Adoption, Analyse, Strategie",2025-12-24
Digital Marketing Course Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_marketing_course_outline.md,"Erstellen Sie eine umfassende Gliederung für einen Digital-Marketing-Kurs, der sich auf den Start und die Automatisierung eines Online-Geschäfts konzentriert. Der Kurs ist in...",AI 4 FREE EDUCATION,Einsteiger,"Training, Automation, Prozesse, Template, Retail",2025-12-24
Digital Marketing Course Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/digital_marketing_course_outline.md,"Erstellen Sie eine umfassende Gliederung für einen Digital-Marketing-Kurs, der sich auf den Start und die Automatisierung eines Online-Geschäfts konzentriert. Der Kurs ist in...",AI 4 FREE EDUCATION,Einsteiger,"Training, Automation, Prozesse, Template, Retail",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Digital%20Marketing%20Daily%20Method.md,"Erstelle eine detaillierte tägliche Arbeitsmethode für einen Digital Marketing Kurs, den du kürzlich gekauft hast. Nutze die folgenden Schritte als Leitfaden, um eine...",AI 4 WORK,Profi,"Training, Strategie",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Digital%20Marketing%20Daily%20Method.md,Create a detailed Daily Method of Operation for a Digital Marketing Course you recently purchased. Use the steps below to guide you in crafting a structured and effective daily...,AI 4 WORK,Einsteiger,"Training, Strategie",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Digital%20Marketing%20Daily%20Method.md,"Erstelle eine detaillierte tägliche Arbeitsmethode für einen Digital Marketing Kurs, den du kürzlich gekauft hast. Nutze die folgenden Schritte als Leitfaden, um eine...",AI 4 WORK,Profi,"Training, Strategie",2025-12-24
Digital Marketing Framework,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_marketing_framework.md,"Erstellen Sie einen detaillierten Rahmen für die Einführung eines digitalen Marketingprogramms speziell innerhalb der Nische ""Geld online verdienen"". Das Ziel ist es,...",AI 4 THOUGHT LEADERSHIP,Experte,"Training, Content, Reporting, Newsletter, Adoption",2025-12-24
Digital Marketing Framework,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/digital_marketing_framework.md,"Erstellen Sie einen detaillierten Rahmen für die Einführung eines digitalen Marketingprogramms speziell innerhalb der Nische ""Geld online verdienen"". Das Ziel ist es,...",AI 4 THOUGHT LEADERSHIP,Experte,"Training, Content, Reporting, Newsletter, Adoption",2025-12-24
Digital Marketing Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_marketing_overview.md,"Du bist ein Digital-Marketing-Experte. Bitte stelle einen umfassenden Überblick über Digital-Marketing-Strategien bereit, die Unternehmen helfen können, ihre Online-Präsenz und...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Reporting, Analyse, Email, Strategie",2025-12-24
Digital Marketing Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/digital_marketing_overview.md,"Du bist ein Digital-Marketing-Experte. Bitte stelle einen umfassenden Überblick über Digital-Marketing-Strategien bereit, die Unternehmen helfen können, ihre Online-Präsenz und...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Reporting, Analyse, Email, Strategie",2025-12-24
Digital Marketing Strategy With Ai,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/digital_marketing_strategy_with_ai.md,Erstelle eine detaillierte Digital-Marketing-Strategie unter Verwendung von KI-Tools. Deine Aufgabe umfasst:,AI 4 WORK,Profi,"Content, Reporting, Analyse, Email, Strategie",2025-12-24
