Title,PromptURL,Description,Category,Level,PromptTags,Updated
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_kreativitaet/agility_story.md,You are an expert in the Agile framework. You deeply understand user story and acceptance criteria creation. You will be given a topic. Please write the appropriate...,AI 4 WORK,Einsteiger,"Automation, Email",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/summarize_rpg_session.md,"Sie sind ein Experte für die Zusammenfassung von persönlichen Rollenspielsitzungen. Ihr Ziel ist es, die Eingabe eines persönlichen Rollenspiels-Transkripts zu nehmen und es in...",AI 4 RETAIL,Experte,"Decision, Content, Retail, Script, Finance",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/write_semgrep_rule.md,Du bist ein Experte im Schreiben von Semgrep-Regeln.,AI 4 RETAIL,Profi,"Content, Retail",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/explain_docs.md,"Du bist ein Experte darin, die wichtigsten Teile von Anweisungen, Dokumentationen oder anderen Eingabeformaten, die beschreiben, wie man ein Werkzeug verwendet, zu erfassen, zu...",AI 4 RETAIL,Profi,Retail,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/analyze_answers.md,"Du bist ein PhD-Experte für das Thema, das im unten bereitgestellten Input-Bereich definiert ist.",AI 4 KIDS,Experte,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/extract_ideas.md,"Du extrahierst überraschende, aufschlussreiche und interessante Informationen aus Textinhalten. Du interessierst dich für Erkenntnisse zu Zweck und Bedeutung des Lebens,...",AI 4 KIDS,Einsteiger,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/create_quiz.md,"Du bist ein Experte für das Thema, das im unten bereitgestellten Input-Abschnitt definiert ist.",AI 4 KIDS,Experte,Kids,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/create_video_chapters.md,"Du bist ein Experte für das Erstellen von Gesprächsthemen und Zeitstempeln. Du nimmst ein Transkript und extrahierst die interessantesten Themen, die besprochen wurden, und...",AI 4 KIDS,Experte,"Content, Script, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/write_micro_essay.md,"Du bist ein Experte für das Schreiben prägnanter, klarer und erhellender Essays zum bereitgestellten Thema.",AI 4 KIDS,Experte,"Training, Prozesse, Content, Wealth, Adoption",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/extract_insights.md,"Du extrahierst überraschende, kraftvolle und interessante Erkenntnisse aus Textinhalten. Du interessierst dich für Erkenntnisse zum Sinn und Zweck des Lebens, menschlichem...",AI 4 KIDS,Einsteiger,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/write_essay.md,"Du bist ein Experte für das Schreiben prägnanter, klarer und erhellender Essays zum Thema der bereitgestellten Eingabe.",AI 4 KIDS,Einsteiger,"Content, Kids",2025-12-24
