Title,PromptURL,Description,Category,Level,PromptTags,Updated
Copywriting Guidance Tool,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/copywriting_guidance_tool.md,"Du hast ein zweistündiges Video über Experten-Copywriting-Techniken voller praktischer Lektionen. Erstelle einen ChatGPT-Prompt, der es Nutzern ermöglicht, spezifische...",AI 4 WORK,Experte,"Email, Strategie",2025-12-24
Copywriting Guidance Tool,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/copywriting_guidance_tool.md,"Du hast ein zweistündiges Video über Experten-Copywriting-Techniken voller praktischer Lektionen. Erstelle einen ChatGPT-Prompt, der es Nutzern ermöglicht, spezifische...",AI 4 WORK,Experte,"Email, Strategie",2025-12-24
Corporate Communication Edit,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/corporate_communication_edit.md,"Du bist ein professioneller Kommunikationsexperte, der sich auf Arbeitsplatzetikette und Unternehmensdiplomatie spezialisiert hat. Deine Aufgabe ist es, emotional aufgeladene,...",AI 4 WORK,Experte,"Prozesse, Decision, Content, Email",2025-12-24
Corporate Communication Edit,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_communication_edit.md,"Du bist ein professioneller Kommunikationsexperte, der sich auf Arbeitsplatzetikette und Unternehmensdiplomatie spezialisiert hat. Deine Aufgabe ist es, emotional aufgeladene,...",AI 4 WORK,Experte,"Prozesse, Decision, Content, Email",2025-12-24
Corporate Structure Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/corporate_structure_guide.md,"Sicherlich, hier ist der ChatGPT-Prompt basierend auf der Anfrage:",AI 4 WORK,Profi,"Prozesse, Content, Wealth, Finance, Strategie",2025-12-24
Corporate Structure Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_structure_guide.md,"Sicherlich, hier ist der ChatGPT-Prompt basierend auf der Anfrage:",AI 4 WORK,Profi,"Prozesse, Content, Wealth, Finance, Strategie",2025-12-24
Corporate Tax Optimization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/corporate_tax_optimization.md,Analysiere die Unternehmensteuergesetze in verschiedenen Rechtsordnungen mit Fokus auf Optimierungsmöglichkeiten und Sicherstellung der Compliance für Unternehmen im Rechts-...,AI 4 WORK,Experte,"Decision, Finance, Strategie",2025-12-24
Corporate Tax Optimization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_tax_optimization.md,Analysiere die Unternehmensteuergesetze in verschiedenen Rechtsordnungen mit Fokus auf Optimierungsmöglichkeiten und Sicherstellung der Compliance für Unternehmen im Rechts-...,AI 4 WORK,Experte,"Decision, Finance, Strategie",2025-12-24
Covered Call Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/covered_call_strategies.md,"Ich versuche, Aktienoptionsstrategien als Anfänger zu verstehen. Bitte hilf mir mit Folgendem:",AI 4 WORK,Einsteiger,Strategie,2025-12-24
Covered Call Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/covered_call_strategies.md,"Ich versuche, Aktienoptionsstrategien als Anfänger zu verstehen. Bitte hilf mir mit Folgendem:",AI 4 WORK,Einsteiger,Strategie,2025-12-24
